id,product_name,product_price,brand,product_image_url,product_info,real_pdp_url
8100012504,"iPhone Xs Max Silicone Case, (PRODUCT) Red",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-xs-max-silicon-case-red-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-xs-max-silicone-case-product-red-qrp-ibox
8100012508,"iPhone Xs Max Silicone Case, White",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-xs-max-silicon-case-white-1.jpg,Stok Habis,https://ibox.co.id/product/apple-iphone-xs-max-silicone-case-white-qrp-ibox
8100012511,"iPhone Xs Silicone Case, Midnight Blue",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-xs-silicone-case-midnight-blue-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-xs-silicone-case-midnight-blue-qrp-ibox
8100012647,Smart Keyboard For 10.5 inci iPad Pro,3399000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-smart-keyboard-for-10-5-inch-ipad-pro-1.jpg,Stok Habis,https://ibox.co.id/product/apple-smart-keyboard-for-10-5-inch-ipad-pro-ibox
8100006393,Anker PowerCore+ 10050mAh with Quick Charge 3.0 - Black,965000,Anker,https://cdn.eraspace.com/pub/media/catalog/product/k/a/katalog_kirim_via_darat_tokopedia_banner_samsung_powerbank_10000mahb.jpg,Click & Pickup,https://ibox.co.id/product/anker-powercore-10050mah-with-quick-charge-3-0-black
8100005413,Element Case Illusion iPhone Xs - Smoke,569000,Element Case,https://cdn.eraspace.com/pub/media/catalog/product/e/l/element-case-illusion-smoke-1.jpg,,https://ibox.co.id/product/element-case-illusion-iphone-xs-smoke
8100005414,Element Case Illussion iPhone Xs Max - Smoke,569000,Element Case,https://cdn.eraspace.com/pub/media/catalog/product/e/l/element-case-illusion-smoke-xs-max-1.jpg,Stok Habis,https://ibox.co.id/product/element-case-illussion-iphone-xs-max-smoke-qrp
8100005415,Element Case Shadow iPhone Xs - Black,699000,Element Case,https://cdn.eraspace.com/pub/media/catalog/product/e/c/ec-shadow-black.jpg,Stok Habis,https://ibox.co.id/product/element-case-shadow-iphone-xs-black-qrp
8100005670,iLuv XS Max Metal Forge Case - Black,239000,iLuv,https://cdn.eraspace.com/pub/media/catalog/product/i/l/iluv-metal-forge-case-for-iphone-xs-max-black_1.jpg,Click & Pickup,https://ibox.co.id/product/iluv-xs-max-metal-forge-case-black-qrp
8100005671,iLuv Metal Forge Case For iPhone Xs Max - Pink,239000,iLuv,https://cdn.eraspace.com/pub/media/catalog/product/i/l/iluv-metal-forge-case-for-iphone-xs-max-pink_1.jpg,Click & Pickup,https://ibox.co.id/product/iluv-metal-forge-case-for-iphone-xs-max-pink-qrp
8100004520,JBL Headphone T600 BTNC - Blue,1140000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl-t600-blue-1.jpg,Click & Pickup,https://ibox.co.id/product/jbl-headphone-t600-btnc-blue-qrp
8100013995-IB,Lamina Tempered Glass Esential iPhone 11/XR,149000,Lamina,https://cdn.eraspace.com/pub/media/catalog/product/l/a/lamina_essential.jpg,Click & Pickup,https://ibox.co.id/product/lamina-tempered-glass-esential-iphone-11-xr
8100013778,Spigen AirPods Case - Grey,249000,Spigen,https://cdn.eraspace.com/pub/media/catalog/product/s/p/spigen-airpods-case-grey-1_1.jpg,,https://ibox.co.id/product/spigen-airpods-case-grey
8100006458,Spigen Essential QC 3.0 Wall Charger - White,399000,Spigen,https://cdn.eraspace.com/pub/media/catalog/product/s/p/spigen-wall-charger-1.jpg,Click & Pickup,https://ibox.co.id/product/spigen-wall-charger-white-qrp
8100008913,Tucano Second Skin Elements Sleeve for Macbook Pro 13 Inch - Black,399000,Tucano,https://cdn.eraspace.com/pub/media/catalog/product/i/c/ic80202520104511_1_2.jpg,Stok Habis,https://ibox.co.id/product/tucano-second-skin-elements-sleeve-for-macbook-pro-13-inch-black
8100008376,Adidas iPhone XR Moulded Case - White/Black,639000,Adidas,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas_iphone_xr_moulded_white_black_5.jpg,Click & Pickup,https://ibox.co.id/product/adidas-iphone-xr-moulded-case-white-black
8100004725,JBL Free X - Black,499000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl_free_x_black_1.jpg,Click & Pickup,https://ibox.co.id/product/jbl-free-x-black
8100004827,JBL Free X - White,499000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl-free-x-white-1.jpg,Click & Pickup,https://ibox.co.id/product/jbl-free-x-white-new
8100011039,Beats Powerbeats Pro - Navy,3699000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerbeats-pro-navy_1.jpg,Click & Pickup,https://ibox.co.id/product/beats-powerbeats-pro-navy
8100011038,Beats Powerbeats Pro - Moss,3699000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerbeats-pro-moss_1.jpg,Click & Pickup,https://ibox.co.id/product/beats-powerbeats-pro-moss
8100011037,Beats Powerbeats Pro - Ivory,3699000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerbeats-pro-ivory_1.jpg,Click & Pickup,https://ibox.co.id/product/beats-powerbeats-pro-ivory
8100007852,Casemate Airpods Case - Creaturepods - Tricky Trickster Case - Blue,399000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate-airpods-case-creaturepods-tricky-trickster-case-blue_1_1.jpg,Stok Habis,https://ibox.co.id/product/casemate-airpods-case-creaturepods-tricky-trickster-case-blue
8100005773,iLuv iPhone XS Max Vyneer - Black,229000,iLuv,https://cdn.eraspace.com/pub/media/catalog/product/v/y/vyneer_black_10.jpg,Click & Pickup,https://ibox.co.id/product/iluv-iphone-xs-max-vyneer-black
8100004518,JBL Headphone T600 BTNC - Black,1140000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl_tune_600btnc_black_1_1.jpg,Click & Pickup,https://ibox.co.id/product/jbl-headphone-t600-btnc-black-qrp
8100007717,Casemate Airpods Hook Ups Case + Neck Strap - Living Coral Light Pink,299000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_airpods_hook_ups_case_neck_strap-sheer_crystal-living_coral_light_pink_1.jpg,Stok Habis,https://ibox.co.id/product/casemate-airpods-hook-ups-case-neck-strap-living-coral-light-pink
8100006390,Anker PowerLine+ Lightning (3ft/0.9m) With Pouch - Gold,399000,Anker,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerline-lightning-gold-3ft_1.jpg,Click & Pickup,https://ibox.co.id/product/anker-powerline-plus-lightning-3ft-0-9m-with-pouch-gold-qrp
8100006389,Anker PowerLine+ Lightning (3ft/0.9m) With Pouch - Red,399000,Anker,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerline-lightning-red-3ft_1.jpg,Click & Pickup,https://ibox.co.id/product/anker-powerline-lightning-3ft-0-9m-with-pouch-red
8100006464,Anker PowerLine+ Lightning (3ft/0.9m) With Pouch - White,399000,Anker,https://cdn.eraspace.com/pub/media/catalog/product/p/o/powerline-lightning-white_1.jpg,Click & Pickup,https://ibox.co.id/product/anker-powerline-plus-lightning-3ft-0-9m-with-pouch-white-qrp
8100003982,Otterbox Symmetry iPhone XS Max - Clear,699000,OtterBox,https://cdn.eraspace.com/pub/media/catalog/product/s/y/symmetry_clear_xmax_2__1.jpg,Click & Pickup,https://ibox.co.id/product/otterbox-iphone-xs-max-symmetry-clear-qrp
8100003981,OtterBox Symmetry Series For iPhone Xs Max - Black,699000,OtterBox,https://cdn.eraspace.com/pub/media/catalog/product/o/t/otterbox_symmetry_series_for_iphone_x_black_1__2.jpg,Click & Pickup,https://ibox.co.id/product/otterbox-symmetry-series-for-iphone-xs-max-black
8100013810,Kajsa iPhone XS Ninja - Grey,475000,Kajsa,https://cdn.eraspace.com/pub/media/catalog/product/k/a/kajsa1.jpg,Click & Pickup,https://ibox.co.id/product/kajsa-iphone-xs-ninja-grey-qrp
8100006000,Kajsa Outdoor Collection Wood Pattern iPhone Xs Back Case - Dark Brown,475000,Kajsa,https://cdn.eraspace.com/pub/media/catalog/product/k/a/kajsa-outdoor-collection-wood-pattern-iphone-xs-back-case-dark-brown.jpg,Click & Pickup,https://ibox.co.id/product/kajsa-iphone-xs-kajsa-wood-brown-qrp
8100005999,Kajsa Outdoor Collection Wood Pattern iPhone Xs Back Case - Light Brown,475000,Kajsa,https://cdn.eraspace.com/pub/media/catalog/product/k/a/kajsa-outdoor-collection-wood-pattern-iphone-xs-back-case-light-brown.jpg,Click & Pickup,https://ibox.co.id/product/kajsa-iphone-xs-kajsa-wood-brown-qrp-2
8100006016,Kajsa iPhone X/XS Trans Shield - Clear,349000,Kajsa,https://cdn.eraspace.com/pub/media/catalog/product/k/a/kajsa2_1.jpg,,https://ibox.co.id/product/kajsa-iphone-x-xs-trans-shield-clear
8100008382,Adidas iPhone XS Max Moulded - Pink,699000,Adidas,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas_iphone_xs_max_moulded_pink-1_1.jpg,Click & Pickup,https://ibox.co.id/product/adidas-iphone-xs-max-moulded-pink
8100008381,Adidas iPhone XS Max Grip Case - Black,699000,Adidas,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas_sp_grip_case_iphone_xs_max_fw18_-_black_3.jpg,Click & Pickup,https://ibox.co.id/product/adidas-iphone-xs-max-grip-case-black-qrp-new
8100012509,"iPhone XS Silicone Case, (PRODUCT) Red",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/m/r/mrwc2fe_a_1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-xs-silicone-case-product-red-qrp-ibox
8100004716,JBL Earphone T110BT - Black,199000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl_t110bt_black_1_2.jpg,Click & Pickup,https://ibox.co.id/product/jbl-earphone-t110bt-black-qrp-1
8100007857,Casemate iPhone 11 Pro Barely There - Clear,99000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_iphone_11_pro_barely_there_-_clear_6.jpg,Click & Pickup,https://ibox.co.id/product/casemate-iphone-11-pro-barely-there-clear
8100007725,Casemate iPhone 11 Tough Speckled - White,149000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_iphone_11_tough_speckled_-_white_1_1.jpg,Click & Pickup,https://ibox.co.id/product/casemate-iphone-11-tough-speckled-white
8100008450,UAG Apple iPhone 11 Pro Pathfinder - White,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-pathfinder-white-1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-pro-pathfinder-white
IC846127185950,Casemate iPhone 11 Pro Max Tough Groove - Iridescent,129000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_iphone_11_pro_max_tough_groove_-_iridescent_1_1.jpg,Stok Habis,https://ibox.co.id/product/casemate-iphone-11-pro-max-tough-groove-iridescent
8100007731,Casemate iPhone 11 Pro Max Tough Speckled - White,99000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_iphone_11_pro_max_tough_speckled_white.jpg,Click & Pickup,https://ibox.co.id/product/casemate-iphone-11-pro-max-tough-speckled-white
8100008372,UAG Apple iPhone 11 Pro Plasma - Ice,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-plasma-ice-1_1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-pro-plasma-ice
IC846127186810,Casemate iPhone 11 Pro Max Tough - Camo,129000,Casemate,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casemate_iphone_11_pro_max_tough_-_camo.jpg,Stok Habis,https://ibox.co.id/product/casemate-iphone-11-pro-max-tough-camo
8100008451,UAG Apple iPhone 11 Monarch - Black,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-monarch-black-1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-monarch-black
8100008457,UAG Apple iPhone 11 Plasma - Ice,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-plasma-ice-1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-plasma-ice
8100008456,UAG Apple iPhone 11 Plasma - Ash,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-plasma-ash-1.jpg,Click & Pickup,https://ibox.co.id/product/uag-apple-iphone-11-plasma-ash
8100008462,UAG Apple iPhone 11 Pro Max Monarch - Black,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-max-monarch-black-1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-pro-max-monarch-black
8100008464,UAG Apple iPhone 11 Pro Max Monarch - Crimson,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-max-monarch-crimson-1_1.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-pro-max-monarch-crimson
8100008463,UAG Apple iPhone 11 Pro Max Monarch - Carbon Fiber,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-monarch-carbon-1_2.jpg,Stok Habis,https://ibox.co.id/product/uag-apple-iphone-11-pro-max-monarch-carbon-fiber
8100008609,UAG Apple iPhone 11 Pro Max Plasma - Ice,99000,UAG,https://cdn.eraspace.com/pub/media/catalog/product/u/a/uag-apple-iphone-11-pro-max-plasma-ice-1.jpg,Click & Pickup,https://ibox.co.id/product/uag-apple-iphone-11-pro-max-plasma-ice
8100008378,Adidas iPhone XR Moulded - Blue,639000,Adidas,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas_or_moulded_case_for_iphone_xr_fw_18_-_blue_3.jpg,Click & Pickup,https://ibox.co.id/product/adidas-iphone-xr-moulded-blue-qrp
8100008380,Adidas iPhone XR Grip Case - Black,699000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas_sp_grip_case_iphone_xr_fw18_-_black_3.jpg,Click & Pickup,https://ibox.co.id/product/adidas-iphone-xr-grip-case-black-qrp
8100012749,"Apple 40mm Sport Band, White",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-40mm-sport-band-white-1_1.jpg,Click & Pickup,https://ibox.co.id/product/apple-40mm-sport-band-white-ibox
8100012870-IB,"Apple 44mm Sport Band, Black",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/m/t/mtpl2fe_a1.jpg,Click & Pickup,https://ibox.co.id/product/apple-44mm-sport-band-black-qrp-new-ibox
8100011174,"Apple 40mm Sport Band, Red",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-40mm-sport-band-red-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-40mm-sport-band-red-ibox
8100012482,"iPhone Xs Leather Case, (PRODUCT) Red",999000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/m/r/mrwk2fe_a.jpg,Stok Habis,https://ibox.co.id/product/apple-iphone-xs-leather-case-product-red-qrp-ibox
8100011042,Beats Urbeats 3.0 Lightning - Coral,1080000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/m/u/muhv2pa_a1.jpg,Click & Pickup,https://ibox.co.id/product/urbeats-3-lightning-coral
8100012582,"Apple Pencil 2nd Gen, White",2499000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-pencil-2nd_1.jpg,Click & Pickup,https://ibox.co.id/product/apple-pencil-2nd-gen-white-new
8100010647,Beats BT Headphone Studio 3 - Red,5100000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/1/2/12_1_1.jpg,Click & Pickup,https://ibox.co.id/product/beats-bt-headphone-studio-3-red
8100006272,JBL Flip 4 - Teal,1199000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/i/c/ic69252819224111.jpg,Click & Pickup,https://ibox.co.id/product/jbl-portable-speaker-flip-4-teal-qr
8100006274,JBL Flip 4 - Red,2200000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl-red-2_2.jpg,Click & Pickup,https://ibox.co.id/product/jbl-flip-4-red-qr
8100012683-IB,"Apple Apple 40mm Sport Band, Pink Sand",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/m/t/mtpm2fe_a1_1.jpg,Click & Pickup,https://ibox.co.id/product/apple-40mm-sport-band-pink-sand-qrp-new-new-ibox
8100006277,JBL Pulse 3 - Black,2199000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl_pulse_3_black_1_2.jpg,Click & Pickup,https://ibox.co.id/product/jbl-pulse-3-black-qrp
8100006278,JBL Pulse 3 - White,3800000,JBL,https://cdn.eraspace.com/pub/media/catalog/product/j/b/jbl_pulse_3_white_1_2.jpg,Click & Pickup,https://ibox.co.id/product/jbl-pulse-3-white-new
8100010917,Beats Solo 3 Wireless - Gold,4480000,Beats,https://cdn.eraspace.com/pub/media/catalog/product/b/e/beats_solo_3_wireless_gold_1_1_3_1.jpg,Click & Pickup,https://ibox.co.id/product/beats-solo-3-wireless-gold-qr
8100012318,iPhone 11 Clear Case,299000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-clear-case-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-clear-case-1-ibox
8100012404,"iPhone 11 Silicone Case, Black",299000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-silicon-case-black-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-silicone-case-black-ibox
8100012319,iPhone 11 Pro Clear Case,749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-clear-case-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-clear-case-ibox
8100012320,"iPhone 11 Pro Leather Case, Black",399000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-leather-black-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-leather-case-black-ibox
8100012390,"iPhone 11 Pro Silicone Case, Black",299000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-silicon-case-black-2.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-silicone-case-black-ibox
8100012383,"iPhone 11 Pro Max Silicone Case, Midnight Blue",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-silicon-case-blue-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-silicone-case-midnight-blue-ibox
8100012384,"iPhone 11 Pro Max Silicone Case, Pink Sand",749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-silicon-case-soft-pink-2.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-silicone-case-pink-sand-ibox
8100012334,"iPhone 11 Pro Max Leather Case, Black",999000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-leather-black-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-leather-case-black-ibox
8100012338,"iPhone 11 Pro Max Leather Case, Red",399000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-leather-red-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-leather-case-red-ibox
8100012377,"iPhone 11 Pro Max Leather Folio, Black",799000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-leather-folio-black-1.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-leather-folio-black-ibox
8100012376,"iPhone 11 Pro Max Leather Folio, Aubergine",799000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-leather-folio-aubergine-1_2.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-leather-folio-aubergine-ibox
8100012333,iPhone 11 Pro Max Clear Case,749000,Apple,https://cdn.eraspace.com/pub/media/catalog/product/a/p/apple-iphone-11-pro-max-clear-case-2.jpg,Click & Pickup,https://ibox.co.id/product/apple-iphone-11-pro-max-clear-case-ibox
8100008946,Tucano Top Sleeve for Macbook Pro 13 Inch - Black ,899000,Tucano,https://cdn.eraspace.com/pub/media/catalog/product/t/o/top-second-skin-13_1.jpg,,https://ibox.co.id/product/tucano-top-sleeve-for-macbook-pro-13-inch-black
8100008338,Tucano Work Out 3 Slim Bag for Macbook Pro or Notebook 13 Inch - Red,899000,Tucano,https://cdn.eraspace.com/pub/media/catalog/product/w/o/work-out-3-slim-bag-laptop-13.jpg,Click & Pickup,https://ibox.co.id/product/tucano-work-out-3-slim-bag-for-macbook-pro-or-notebook-13-inch-red
8100008675,Tucano Loop Slim Bag for Macbook 13.3 Inch - Black,649000,Tucano,https://cdn.eraspace.com/pub/media/catalog/product/i/c/ic80202520621151.jpg,Click & Pickup,https://ibox.co.id/product/tucano-loop-slim-bag-for-macbook-13-3-inch-black
8100004496,CaseStudi iPhone XS Max - Paris,199500,CaseStudi,https://cdn.eraspace.com/pub/media/catalog/product/i/c/ic4897071255608.jpg,Click & Pickup,https://ibox.co.id/product/casestudi-iphone-xr-paris-qrp
8100003979,OtterBox Symmetry Clear iPhone Xr - Clear,699000,OtterBox,https://cdn.eraspace.com/pub/media/catalog/product/h/o/hotspots-700x600_1_.jpg,Click & Pickup,https://ibox.co.id/product/otterbox-symmetry-clear-iphone-xr-clear-qrp
8100008377,Adidas OR Moulded Case PU iPhone XS Max - White/Black,639000,Adidas,https://cdn.eraspace.com/pub/media/catalog/product/a/d/adidas-iphone-7-8-plus-moulded-case-white-1.jpg,Click & Pickup,https://ibox.co.id/product/adidas-or-moulded-case-pu-iphone-xs-max-white-black
8100004495-IB,CaseStudi iPhone Xr - Paris,189500,CaseStudi,https://cdn.eraspace.com/pub/media/catalog/product/c/a/casestudi1.jpg,Click & Pickup,https://ibox.co.id/product/casestudi-iphone-xr-case-paris-qrp-ib
